id,mes,año,fecha_nacimiento,sexo,nivel_formativo,discapacidad,inmigrante,perceptor,dificil_insercion,tipo_accion,colocacion,fecha_colocacion,fecha_fin_contrato,tipo_contrato,column,column_2
10403,6,2021,1975-07-11,Hombre,Estudios post-secundarios,N,N,N,S,Alta,N,desconocido,desconocido,desconocido,desconocido,desconocido
10404,6,2021,1964-06-14,Hombre,Estudios secundarios,N,N,S,S,Alta,N,desconocido,desconocido,desconocido,desconocido,desconocido
10405,6,2021,1981-07-20,Mujer,Estudios secundarios,N,S,S,S,Alta,N,desconocido,desconocido,desconocido,desconocido,desconocido
10406,6,2021,1981-07-20,Mujer,Estudios secundarios,N,S,S,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10407,6,2021,1973-10-06,Mujer,Estudios post-secundarios,N,N,N,S,Alta,N,desconocido,desconocido,desconocido,desconocido,desconocido
10408,6,2021,1993-07-10,Mujer,Estudios post-secundarios,N,N,N,S,Alta,N,desconocido,desconocido,desconocido,desconocido,desconocido
10409,6,2021,1993-07-10,Mujer,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10410,6,2021,1981-02-09,Mujer,Estudios post-secundarios,N,N,S,S,Alta,N,desconocido,desconocido,desconocido,desconocido,desconocido
10411,6,2021,1991-05-14,Hombre,Estudios post-secundarios,N,N,N,S,Alta,N,desconocido,desconocido,desconocido,desconocido,desconocido
10412,6,2021,1963-08-30,Hombre,Estudios secundarios,N,N,N,S,Alta,N,desconocido,desconocido,desconocido,desconocido,desconocido
10413,6,2021,1963-08-30,Hombre,Estudios secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10414,6,2021,1974-03-03,Hombre,Estudios post-secundarios,N,N,N,S,Alta,N,desconocido,desconocido,desconocido,desconocido,desconocido
10415,6,2021,1974-03-03,Hombre,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10416,6,2021,1991-04-16,Hombre,Estudios post-secundarios,N,N,N,S,Alta,N,desconocido,desconocido,desconocido,desconocido,desconocido
10417,6,2021,1991-04-16,Hombre,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10418,6,2021,1973-02-09,Hombre,Estudios post-secundarios,N,N,N,S,Alta,N,desconocido,desconocido,desconocido,desconocido,desconocido
10419,6,2021,1974-09-10,Hombre,Estudios primarios,N,N,S,S,Alta,N,desconocido,desconocido,desconocido,desconocido,desconocido
10420,6,2021,1974-09-10,Hombre,Estudios primarios,N,N,S,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10421,6,2021,1978-08-05,Mujer,Estudios post-secundarios,N,N,N,S,Alta,N,desconocido,desconocido,desconocido,desconocido,desconocido
10422,6,2021,1965-01-01,Hombre,Estudios primarios,N,N,N,S,Alta,N,desconocido,desconocido,desconocido,desconocido,desconocido
10423,6,2021,1969-05-25,Hombre,Estudios secundarios,N,N,N,S,Alta,N,desconocido,desconocido,desconocido,desconocido,desconocido
10424,6,2021,1974-06-10,Hombre,Estudios post-secundarios,N,N,N,S,Alta,N,desconocido,desconocido,desconocido,desconocido,desconocido
10425,6,2021,1972-08-06,Mujer,Estudios post-secundarios,N,N,N,S,Alta,N,desconocido,desconocido,desconocido,desconocido,desconocido
10426,6,2021,1995-01-10,Mujer,Estudios post-secundarios,N,N,N,S,Alta,N,desconocido,desconocido,desconocido,desconocido,desconocido
10427,6,2021,2001-01-15,Hombre,Estudios secundarios,N,N,N,S,Alta,N,desconocido,desconocido,desconocido,desconocido,desconocido
10428,6,2021,1980-12-31,Mujer,Estudios post-secundarios,N,N,N,S,Alta,N,desconocido,desconocido,desconocido,desconocido,desconocido
10429,6,2021,1980-12-31,Mujer,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10430,6,2021,1972-05-04,Hombre,Estudios post-secundarios,N,N,N,S,Alta,N,desconocido,desconocido,desconocido,desconocido,desconocido
10431,6,2021,1979-10-19,Hombre,Estudios secundarios,N,N,N,N,Alta,N,desconocido,desconocido,desconocido,desconocido,desconocido
10432,6,2021,1979-10-19,Hombre,Estudios secundarios,N,N,N,N,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10433,6,2021,1997-05-26,Mujer,Estudios secundarios,N,N,N,S,Alta,N,desconocido,desconocido,desconocido,desconocido,desconocido
10434,6,2021,1988-05-15,Mujer,Estudios secundarios,N,S,N,S,Alta,N,desconocido,desconocido,desconocido,desconocido,desconocido
10435,6,2021,1988-05-15,Mujer,Estudios secundarios,N,S,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10436,6,2021,1976-12-31,Mujer,Estudios post-secundarios,N,N,N,S,Alta,N,desconocido,desconocido,desconocido,desconocido,desconocido
10437,6,2021,2005-01-12,Hombre,Estudios secundarios,N,N,N,S,Alta,N,desconocido,desconocido,desconocido,desconocido,desconocido
10438,6,2021,1986-09-13,Mujer,Estudios post-secundarios,N,N,N,S,Alta,N,desconocido,desconocido,desconocido,desconocido,desconocido
10439,6,2021,1989-12-16,Mujer,Estudios post-secundarios,N,N,N,S,Alta,N,desconocido,desconocido,desconocido,desconocido,desconocido
10440,6,2021,1980-08-19,Mujer,Estudios secundarios,N,S,S,S,Alta,N,desconocido,desconocido,desconocido,desconocido,desconocido
10441,6,2021,1991-03-15,Hombre,Estudios post-secundarios,N,N,N,S,Alta,N,desconocido,desconocido,desconocido,desconocido,desconocido
10442,6,2021,1982-07-30,Mujer,Estudios post-secundarios,N,N,S,S,Alta,N,desconocido,desconocido,desconocido,desconocido,desconocido
10443,6,2021,1981-12-16,Hombre,Estudios secundarios,N,N,N,N,Alta,N,desconocido,desconocido,desconocido,desconocido,desconocido
10444,6,2021,1994-04-24,Mujer,Estudios post-secundarios,N,N,N,S,Alta,N,desconocido,desconocido,desconocido,desconocido,desconocido
10445,6,2021,1993-04-02,Mujer,Estudios post-secundarios,N,N,N,S,Alta,N,desconocido,desconocido,desconocido,desconocido,desconocido
10446,6,2021,1962-09-28,Hombre,Estudios primarios,N,N,N,S,Alta,N,desconocido,desconocido,desconocido,desconocido,desconocido
10447,6,2021,1982-12-17,Hombre,Estudios post-secundarios,N,N,N,N,Alta,N,desconocido,desconocido,desconocido,desconocido,desconocido
10448,6,2021,1982-12-17,Hombre,Estudios post-secundarios,N,N,N,N,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10449,6,2021,1977-12-21,Hombre,Estudios primarios,N,N,N,N,Alta,N,desconocido,desconocido,desconocido,desconocido,desconocido
10450,1,2022,1965-04-04,Mujer,Estudios secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10451,1,2022,1970-02-01,Mujer,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10452,1,2022,1975-07-04,Mujer,Estudios post-secundarios,N,N,N,S,Alta,N,desconocido,desconocido,desconocido,desconocido,desconocido
10453,1,2022,1966-05-21,Hombre,Estudios secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10454,1,2022,1975-07-10,Mujer,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10455,1,2022,1974-04-27,Mujer,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10456,1,2022,1960-03-25,Hombre,Estudios post-secundarios,S,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10457,1,2022,1976-10-07,Mujer,Estudios secundarios,N,N,S,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10458,1,2022,1965-10-24,Hombre,Estudios secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10459,1,2022,1961-01-19,Hombre,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10460,1,2022,1970-09-10,Hombre,Estudios secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10461,1,2022,1963-10-26,Mujer,Estudios secundarios,N,N,N,S,Alta,N,desconocido,desconocido,desconocido,desconocido,desconocido
10462,1,2022,1970-07-06,Hombre,Estudios post-secundarios,N,N,N,S,Alta,N,desconocido,desconocido,desconocido,desconocido,desconocido
10463,1,2022,1978-08-16,Mujer,Estudios secundarios,S,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10464,1,2022,1977-12-30,Hombre,Estudios secundarios,N,N,N,N,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10465,1,2022,1968-08-16,Mujer,Estudios secundarios,N,N,S,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10466,1,2022,1976-08-29,Mujer,Estudios secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10467,1,2022,1968-01-25,Mujer,Estudios post-secundarios,N,N,S,S,Alta,N,desconocido,desconocido,desconocido,desconocido,desconocido
10468,1,2022,1969-06-08,Hombre,Estudios secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10469,1,2022,1965-05-10,Hombre,Estudios secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10470,1,2022,1969-09-21,Mujer,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10471,1,2022,1965-06-05,Mujer,Estudios post-secundarios,S,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10472,1,2022,1975-07-23,Mujer,Estudios secundarios,S,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10473,1,2022,1966-04-29,Hombre,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10474,1,2022,1969-05-06,Hombre,Estudios secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10475,1,2022,1971-07-22,Mujer,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10476,1,2022,1975-02-11,Mujer,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10477,1,2022,1966-03-30,Hombre,Estudios secundarios,N,N,N,S,Alta,N,desconocido,desconocido,desconocido,desconocido,desconocido
10478,1,2022,1966-03-30,Hombre,Estudios secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10479,1,2022,1973-07-27,Mujer,Estudios secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10480,1,2022,1973-06-05,Hombre,Estudios secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10481,1,2022,1977-10-08,Hombre,Estudios post-secundarios,N,N,N,N,Alta,N,desconocido,desconocido,desconocido,desconocido,desconocido
10482,1,2022,1975-03-03,Hombre,Estudios secundarios,S,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10483,1,2022,1975-02-10,Hombre,Estudios post-secundarios,S,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10484,1,2022,1958-12-26,Hombre,Estudios secundarios,N,N,S,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10485,1,2022,1978-06-28,Hombre,Estudios post-secundarios,S,N,S,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10486,1,2022,1955-08-03,Mujer,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10487,1,2022,1977-01-17,Hombre,Estudios secundarios,N,N,N,S,Alta,N,desconocido,desconocido,desconocido,desconocido,desconocido
10488,1,2022,1979-10-25,Hombre,Estudios secundarios,N,N,S,N,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10489,1,2022,1960-09-22,Hombre,Estudios secundarios,S,N,N,S,Alta,N,desconocido,desconocido,desconocido,desconocido,desconocido
10490,1,2022,1959-03-29,Mujer,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10491,1,2022,1970-03-20,Mujer,Estudios secundarios,S,N,N,S,Alta,N,desconocido,desconocido,desconocido,desconocido,desconocido
10492,1,2022,1970-03-20,Mujer,Estudios secundarios,S,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10493,1,2022,1968-07-26,Mujer,Estudios secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10494,1,2022,1979-08-13,Hombre,Estudios secundarios,N,N,S,N,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10495,1,2022,1977-02-10,Hombre,Estudios secundarios,N,N,N,S,Alta,N,desconocido,desconocido,desconocido,desconocido,desconocido
10496,1,2022,1976-06-15,Hombre,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10497,1,2022,1979-10-06,Mujer,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10498,1,2022,1971-04-24,Mujer,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10499,1,2022,1966-06-01,Mujer,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10500,1,2022,1965-06-18,Mujer,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10501,1,2022,1975-09-23,Hombre,Estudios post-secundarios,N,N,S,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10502,1,2022,1978-04-20,Hombre,Estudios post-secundarios,N,N,N,N,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10503,1,2022,1977-05-12,Mujer,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10504,1,2022,1970-02-25,Mujer,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10505,1,2022,1977-09-14,Mujer,Estudios secundarios,N,N,N,S,Alta,N,desconocido,desconocido,desconocido,desconocido,desconocido
10506,1,2022,1977-09-14,Mujer,Estudios secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10507,1,2022,1980-09-18,Hombre,Estudios post-secundarios,N,N,N,N,Alta,N,desconocido,desconocido,desconocido,desconocido,desconocido
10508,1,2022,1962-11-02,Mujer,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10509,1,2022,1983-01-27,Hombre,Estudios secundarios,S,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10510,1,2022,1967-07-12,Mujer,Estudios secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10511,1,2022,1970-05-19,Mujer,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10512,1,2022,1963-05-23,Mujer,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10513,1,2022,1983-06-08,Hombre,Estudios secundarios,N,N,N,N,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10514,1,2022,1969-12-26,Hombre,Estudios secundarios,S,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10515,1,2022,1956-12-03,Mujer,Estudios post-secundarios,N,N,N,S,Alta,N,desconocido,desconocido,desconocido,desconocido,desconocido
10516,1,2022,1966-05-18,Mujer,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10517,1,2022,1971-01-18,Hombre,Estudios secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10518,1,2022,1973-08-14,Hombre,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10519,1,2022,1977-06-30,Hombre,Estudios secundarios,N,N,N,N,Alta,N,desconocido,desconocido,desconocido,desconocido,desconocido
10520,1,2022,1964-01-23,Hombre,Estudios post-secundarios,N,N,S,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10521,1,2022,1969-06-18,Hombre,Estudios secundarios,N,N,N,S,Alta,N,desconocido,desconocido,desconocido,desconocido,desconocido
10522,1,2022,1969-06-12,Mujer,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10523,1,2022,1961-10-26,Mujer,Estudios primarios,N,N,S,S,Alta,N,desconocido,desconocido,desconocido,desconocido,desconocido
10524,1,2022,1961-10-26,Mujer,Estudios primarios,N,N,S,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10525,1,2022,1970-01-07,Hombre,Estudios secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10526,1,2022,1972-03-02,Mujer,Estudios post-secundarios,N,N,S,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10527,1,2022,1976-12-19,Mujer,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10528,1,2022,1983-01-13,Mujer,Estudios secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10529,1,2022,1957-09-08,Hombre,Estudios secundarios,N,N,N,S,Alta,N,desconocido,desconocido,desconocido,desconocido,desconocido
10530,1,2022,1979-03-30,Mujer,Estudios post-secundarios,N,N,S,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10531,1,2022,1969-12-07,Mujer,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10532,1,2022,1976-06-14,Mujer,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10533,1,2022,1973-11-03,Hombre,Estudios secundarios,N,N,S,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10534,1,2022,1979-10-13,Hombre,Estudios secundarios,N,N,N,N,Alta,N,desconocido,desconocido,desconocido,desconocido,desconocido
10535,1,2022,1983-04-06,Hombre,Estudios secundarios,N,N,N,N,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10536,1,2022,1984-08-26,Hombre,Estudios secundarios,N,N,N,N,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10537,1,2022,1980-02-19,Hombre,Estudios post-secundarios,S,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10538,1,2022,1955-10-03,Mujer,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10539,1,2022,1973-02-19,Mujer,Estudios post-secundarios,N,N,N,S,Alta,N,desconocido,desconocido,desconocido,desconocido,desconocido
10540,1,2022,1981-10-27,Hombre,Estudios primarios,N,N,S,N,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10541,1,2022,1969-05-24,Mujer,Estudios secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10542,1,2022,1985-08-02,Hombre,Estudios secundarios,N,N,N,N,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10543,1,2022,1984-01-15,Hombre,Estudios secundarios,S,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10544,1,2022,1965-03-11,Mujer,Estudios secundarios,S,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10545,1,2022,1980-11-25,Hombre,Estudios secundarios,N,N,N,N,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10546,1,2022,1983-01-01,Mujer,Estudios secundarios,S,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10547,1,2022,1981-08-31,Mujer,Estudios secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10548,1,2022,1962-04-04,Mujer,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10549,1,2022,1965-03-11,Mujer,Estudios secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10550,1,2022,1980-10-19,Mujer,Estudios post-secundarios,S,N,S,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10551,1,2022,1971-07-16,Mujer,Estudios primarios,N,N,N,S,Alta,N,desconocido,desconocido,desconocido,desconocido,desconocido
10552,1,2022,1969-09-21,Mujer,Estudios secundarios,N,N,S,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10553,1,2022,1967-09-04,Mujer,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10554,1,2022,1968-09-25,Mujer,Estudios secundarios,S,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10555,1,2022,1979-11-09,Mujer,Estudios post-secundarios,N,N,N,S,Alta,N,desconocido,desconocido,desconocido,desconocido,desconocido
10556,1,2022,1959-11-05,Mujer,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10557,1,2022,1975-11-08,Mujer,Estudios secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10558,1,2022,1965-04-25,Hombre,Estudios secundarios,N,N,S,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10559,1,2022,1955-04-06,Mujer,Estudios secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10560,1,2022,1964-09-10,Hombre,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10561,1,2022,1978-08-10,Hombre,Estudios secundarios,N,N,N,N,Alta,N,desconocido,desconocido,desconocido,desconocido,desconocido
10562,1,2022,1978-08-10,Hombre,Estudios secundarios,N,N,N,N,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10563,1,2022,1970-06-13,Mujer,Estudios secundarios,S,N,N,S,Alta,N,desconocido,desconocido,desconocido,desconocido,desconocido
10564,1,2022,1970-06-13,Mujer,Estudios secundarios,S,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10565,1,2022,1980-09-09,Hombre,Estudios secundarios,N,N,N,N,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10566,1,2022,1958-09-15,Mujer,Estudios secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10567,1,2022,1974-01-17,Mujer,Estudios secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10568,1,2022,1971-01-26,Mujer,Estudios secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10569,1,2022,1966-09-10,Mujer,Estudios secundarios,N,N,N,S,Alta,N,desconocido,desconocido,desconocido,desconocido,desconocido
10570,1,2022,1973-04-27,Hombre,Estudios post-secundarios,N,N,S,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10571,1,2022,1961-11-15,Hombre,Estudios secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10572,1,2022,1974-11-06,Hombre,Estudios secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10573,1,2022,1960-09-18,Mujer,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10574,1,2022,1974-05-28,Mujer,Estudios post-secundarios,N,N,N,S,Alta,N,desconocido,desconocido,desconocido,desconocido,desconocido
10575,1,2022,1985-02-19,Mujer,Estudios secundarios,N,N,S,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10576,1,2022,1981-08-25,Mujer,Estudios secundarios,S,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10577,1,2022,1967-03-19,Hombre,Estudios secundarios,N,N,N,S,Alta,N,desconocido,desconocido,desconocido,desconocido,desconocido
10578,1,2022,1967-03-19,Hombre,Estudios secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10579,1,2022,1975-09-12,Mujer,Estudios secundarios,N,N,N,S,Alta,N,desconocido,desconocido,desconocido,desconocido,desconocido
10580,1,2022,1979-02-11,Hombre,Estudios post-secundarios,N,N,N,N,Colocación,S,desconocido,desconocido,desconocido,desconocido,desconocido
10581,1,2022,1979-02-11,Hombre,Estudios post-secundarios,N,N,N,N,Alta,N,desconocido,desconocido,desconocido,desconocido,desconocido
10582,1,2022,1978-10-09,Mujer,Estudios secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10583,1,2022,1976-07-24,Mujer,Estudios secundarios,N,N,N,S,Alta,N,desconocido,desconocido,desconocido,desconocido,desconocido
10584,1,2022,1983-12-10,Hombre,Estudios secundarios,S,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10585,1,2022,1968-03-22,Mujer,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10586,1,2022,1984-11-09,Hombre,Estudios secundarios,N,N,N,N,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10587,1,2022,1961-10-15,Mujer,Estudios secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10588,1,2022,1970-04-19,Mujer,Estudios secundarios,S,N,N,S,Alta,N,desconocido,desconocido,desconocido,desconocido,desconocido
10589,1,2022,1984-02-09,Mujer,Estudios secundarios,S,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10590,1,2022,1971-06-01,Mujer,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10591,1,2022,1967-05-06,Mujer,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10592,1,2022,1985-11-16,Hombre,Estudios post-secundarios,N,N,N,N,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10593,1,2022,1969-03-01,Mujer,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10594,1,2022,1969-11-15,Mujer,Estudios secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10595,1,2022,1982-11-17,Mujer,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10596,1,2022,1967-11-11,Mujer,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10597,1,2022,1969-07-15,Hombre,Estudios post-secundarios,S,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
10598,1,2022,1973-02-07,Mujer,Estudios post-secundarios,N,N,N,S,Intento colocación,N,desconocido,desconocido,desconocido,desconocido,desconocido
